account_id,created_at,creator_id,members,company_size,status,first_plan,last_plan,first_date_mrr,last_date_mrr,seats
3074457346453659472,2019-02-13 21:23:07 UTC,3074457346453741669,1,,,,,,,
3074457346447440965,2019-02-11 11:13:15 UTC,3074457346447385552,1,,,,,,,
3074457346429478295,2019-02-01 09:14:07 UTC,3074457346429478292,1,,,,,,,
3074457346458279656,2019-02-16 06:40:59 UTC,3074457346458279654,1,,,,,,,
3074457346455764835,2019-02-14 18:52:09 UTC,3074457346455764822,1,,,,,,,
3074457346455066209,2019-02-14 14:45:35 UTC,3074457346455010574,1,,,,,,,
3074457346464345088,2019-02-19 18:41:50 UTC,3074457346464362130,1,,,,,,,
3074457346461223178,2019-02-18 13:48:12 UTC,3074457346461227986,1,,,,,,,
3074457346477666884,2019-02-26 14:58:22 UTC,3074457346477641296,1,,,,,,,
3074457346444619656,2019-02-09 04:30:06 UTC,3074457346444570219,1,,,,,,,
3074457346440657896,2019-02-07 10:28:41 UTC,3074457346440633205,1,,,,,,,
3074457346440460878,2019-02-07 08:28:59 UTC,3074457346440444944,1,,,,,,,
3074457346449830656,2019-02-12 11:33:26 UTC,3074457346449828726,1,,,,,,,
3074457346446768310,2019-02-10 23:24:56 UTC,3074457346446768308,1,,,,,,,
3074457346432960130,2019-02-03 18:29:14 UTC,3074457346432960122,1,,,,,,,
3074457346473768181,2019-02-24 19:24:59 UTC,3074457346473768175,1,,,,,,,
3074457346470320992,2019-02-22 11:13:56 UTC,3074457346470289382,1,,,,,,,
3074457346442307635,2019-02-07 22:29:04 UTC,3074457346086460452,1,,,,,,,
3074457346468427875,2019-02-21 14:19:17 UTC,3074457346468356317,1,,,,,,,
3074457346483175782,2019-02-28 17:41:44 UTC,3074457346483175780,1,,,,,,,
3074457346475148935,2019-02-25 14:35:22 UTC,3074457346475102777,1,,,,,,,
3074457346456754677,2019-02-15 11:16:15 UTC,3074457346456650594,1,,,,,,,
3074457346454039190,2019-02-14 02:11:35 UTC,3074457346454039188,1,,,,,,,
3074457346439384108,2019-02-06 17:15:14 UTC,3074457346439379325,1,,,,,,,
3074457346458746572,2019-02-16 17:43:48 UTC,3074457346458839230,1,,,,,,,
3074457346451346102,2019-02-12 21:41:39 UTC,3074457346448870250,1,,,,,,,
3074457346455246980,2019-02-14 15:47:43 UTC,3074457346455297478,1,,,,,,,
3074457346437320963,2019-02-05 19:12:54 UTC,3074457346437310384,1,,,,,,,
3074457346468226393,2019-02-21 12:56:00 UTC,3074457346468130585,1,,,,,,,
3074457346454227254,2019-02-14 06:26:00 UTC,3074457346454227253,1,,,,,,,
3074457346479815792,2019-02-27 12:39:03 UTC,3074457346479815790,1,,,,,,,
3074457346430894158,2019-02-01 22:32:59 UTC,3074457346430912895,1,,,,,,,
3074457346454550906,2019-02-14 10:20:12 UTC,3074457346454500355,1,,,,,,,
3074457346447933831,2019-02-11 14:37:25 UTC,3074457346447936808,1,,,,,,,
3074457346444357281,2019-02-08 21:35:39 UTC,3074457346444357278,1,,,,,,,
3074457346444873960,2019-02-09 10:39:26 UTC,3074457346444877630,1,,,,,,,
3074457346476460246,2019-02-26 03:27:07 UTC,3074457346476478929,1,,,,,,,
3074457346455860837,2019-02-14 19:58:33 UTC,3074457346455786594,1,,,,,,,
3074457346443312654,2019-02-08 13:20:38 UTC,3074457346443244170,1,,,,,,,
3074457346457761815,2019-02-15 18:20:51 UTC,3074457346457784928,1,,,,,,,
3074457346482151119,2019-02-28 11:34:52 UTC,3074457346482179858,1,,,,,,,
3074457346479550180,2019-02-27 10:40:24 UTC,3074457346479605629,1,,,,,,,
3074457346440171274,2019-02-07 02:32:08 UTC,3074457346440178828,1,,,,,,,
3074457346464532006,2019-02-19 20:03:55 UTC,3074457346464554947,1,,,,,,,
3074457346478157224,2019-02-26 17:28:46 UTC,3074457346478123501,1,,,,,,,
3074457346463140322,2019-02-19 11:20:31 UTC,3074457346463140319,1,,,,,,,
3074457346437987880,2019-02-06 06:41:52 UTC,3074457346437997658,1,,,,,,,
3074457346470758577,2019-02-22 14:29:20 UTC,3074457346470775654,1,,,,,,,
3074457346483039393,2019-02-28 17:08:52 UTC,3074457346483104075,1,,,,,,,
3074457346461311331,2019-02-18 14:48:11 UTC,3074457346461311225,1,,,,,,,
3074457346455158701,2019-02-14 15:01:26 UTC,3074457346455090161,1,,,,,,,
3074457346430817640,2019-02-01 20:32:05 UTC,3074457346430113855,1,,,,,,,
3074457346460348384,2019-02-18 04:04:08 UTC,3074457346460401834,1,,,,,,,
3074457346446822241,2019-02-11 01:38:57 UTC,3074457346446822239,1,,,,,,,
3074457346451772253,2019-02-13 05:58:56 UTC,3074457346451800609,1,,,,,,,
3074457346435310828,2019-02-04 23:23:15 UTC,3074457346435313986,1,,,,,,,
3074457346449831354,2019-02-12 12:05:43 UTC,3074457346449831348,1,,,,,,,
3074457346454227130,2019-02-14 06:25:56 UTC,3074457346095010607,1,,,,,,,
3074457346449373909,2019-02-12 07:23:22 UTC,3074457346449347261,1,,,,,,,
3074457346429952880,2019-02-01 13:43:58 UTC,3074457346428368181,1,,,,,,,
3074457346478163499,2019-02-26 17:37:19 UTC,3074457346478213872,1,,,,,,,
3074457346442083123,2019-02-07 19:59:54 UTC,3074457346442083114,1,,,,,,,
3074457346460150362,2019-02-17 20:52:21 UTC,3074457346460150359,1,,,,,,,
3074457346469990479,2019-02-22 08:53:41 UTC,3074457346470011271,1,,,,,,,
3074457346474823993,2019-02-25 12:31:19 UTC,3074457346474817086,1,,,,,,,
3074457346470775619,2019-02-22 14:26:54 UTC,3074457346470670572,1,,,,,,,
3074457346431547804,2019-02-02 13:53:39 UTC,3074457346431547802,1,,,,,,,
3074457346458280464,2019-02-16 10:23:21 UTC,3074457346458280461,1,,,,,,,
3074457346454550836,2019-02-14 10:14:24 UTC,3074457346454532819,1,,,,,,,
3074457346466987455,2019-02-20 20:44:33 UTC,3074457346466974341,1,,,,,,,
3074457346464932924,2019-02-20 02:00:24 UTC,3074457346464932922,1,,,,,,,
3074457346469828284,2019-02-22 05:24:04 UTC,3074457346469828282,1,,,,,,,
3074457346472344024,2019-02-23 13:40:16 UTC,3074457346472214468,1,,,,,,,
3074457346454228213,2019-02-14 06:26:26 UTC,3074457346454228212,1,,,,,,,
3074457346466752575,2019-02-20 18:30:40 UTC,3074457346466776765,1,,,,,,,
3074457346444293170,2019-02-08 20:35:43 UTC,3074457346444311844,1,,,,,,,
3074457346429525455,2019-02-01 09:31:15 UTC,3074457346429558479,1,,,,,,,
3074457346461558659,2019-02-18 15:38:47 UTC,3074457346461558657,1,,,,,,,
3074457346473849392,2019-02-24 20:25:00 UTC,3074457346473849388,1,,,,,,,
3074457346432711577,2019-02-03 16:59:06 UTC,3074457346432711570,1,,,,,,,
3074457346471187050,2019-02-22 17:11:08 UTC,3074457346471183040,1,,,,,,,
3074457346431313572,2019-02-02 12:34:03 UTC,3074457346431313570,1,,,,,,,
3074457346466194997,2019-02-20 15:17:17 UTC,3074457346466175169,1,,,,,,,
3074457346473865705,2019-02-24 20:39:41 UTC,3074457346473804440,1,,,,,,,
3074457346473753540,2019-02-24 20:31:33 UTC,3074457346473804301,1,,,,,,,
3074457346435161442,2019-02-04 20:55:55 UTC,3074457346435150955,1,,,,,,,
3074457346469642463,2019-02-22 01:14:50 UTC,3074457346469642461,1,,,,,,,
3074457346431255404,2019-02-02 11:00:03 UTC,3074457346431255402,1,,,,,,,
3074457346437964749,2019-02-06 06:13:50 UTC,3074457346436466395,1,,,,,,,
3074457346442180442,2019-02-07 21:24:26 UTC,3074457346442185069,1,,,,,,,
3074457346466974062,2019-02-20 20:27:09 UTC,3074457346466999838,1,,,,,,,
3074457346455956695,2019-02-14 21:03:16 UTC,3074457346455950661,1,,,,,,,
3074457346465445623,2019-02-20 09:30:13 UTC,3074457346465383273,1,,,,,,,
3074457346429367614,2019-02-01 06:11:50 UTC,3074457346429293348,1,,,,,,,
3074457346431589614,2019-02-02 14:03:11 UTC,3074457346431589612,1,,,,,,,
3074457346475439865,2019-02-25 16:15:12 UTC,3074457346475451799,1,,,,,,,
3074457346467991602,2019-02-21 11:46:09 UTC,3074457346467991600,1,,,,,,,
3074457346433101851,2019-02-03 21:29:31 UTC,3074457346433094010,1,,,,,,,
3074457346444664251,2019-02-09 08:17:40 UTC,3074457346444619589,1,,,,,,,
3074457346482662379,2019-02-28 14:49:29 UTC,3074457346482662360,1,,,,,,,
3074457346430191472,2019-02-01 15:50:47 UTC,3074457346430213181,1,,,,,,,
3074457346444727847,2019-02-09 08:33:37 UTC,3074457346444668868,1,,,,,,,
3074457346478938186,2019-02-27 01:52:09 UTC,3074457346478163178,1,,,,,,,
3074457346458070542,2019-02-15 23:55:04 UTC,3074457346241812806,1,,,,,,,
3074457346463237920,2019-02-19 11:49:06 UTC,3074457346463245952,1,,,,,,,
3074457346434931002,2019-02-04 18:58:57 UTC,3074457346434948659,1,,,,,,,
3074457346465954725,2019-02-20 13:49:59 UTC,3074457346465867377,1,,,,,,,
3074457346433317813,2019-02-04 03:44:39 UTC,3074457346433280291,1,,,,,,,
3074457346444447249,2019-02-08 23:26:48 UTC,3074457346444447248,1,,,,,,,
3074457346454227612,2019-02-14 06:26:09 UTC,3074457346454227611,1,,,,,,,
3074457346470166563,2019-02-22 10:27:07 UTC,3074457346470185324,1,,,,,,,
3074457346450833861,2019-02-12 17:27:46 UTC,3074457346450842156,1,,,,,,,
3074457346452505247,2019-02-13 13:17:29 UTC,3074457346452460402,1,,,,,,,
3074457346452180248,2019-02-13 10:51:02 UTC,3074457346452180244,1,,,,,,,
3074457346476555191,2019-02-26 05:38:19 UTC,3074457346476555189,1,,,,,,,
3074457346482150408,2019-02-28 11:22:53 UTC,3074457346482150831,1,,,,,,,
3074457346442702170,2019-02-08 08:30:07 UTC,3074457346442774613,1,,,,,,,
3074457346469059513,2019-02-21 17:33:25 UTC,3074457346469033244,1,,,,,,,
3074457346440562428,2019-02-07 10:08:20 UTC,3074457346284074780,1,,,,,,,
3074457346442120234,2019-02-07 20:32:45 UTC,3074457346442034455,1,,,,,,,
3074457346463173523,2019-02-19 11:57:28 UTC,3074457346463270724,1,,,,,,,
3074457346431194621,2019-02-02 08:14:18 UTC,3074457346431194619,1,,,,,,,
3074457346474760336,2019-02-25 12:01:30 UTC,3074457346233163946,1,,,,,,,
3074457346446942619,2019-02-11 04:01:41 UTC,3074457346446934057,1,,,,,,,
3074457346431911900,2019-02-02 19:28:47 UTC,3074457346431879893,1,,,,,,,
3074457346432030724,2019-02-03 00:40:29 UTC,3074457346432030722,1,,,,,,,
3074457346475866930,2019-02-25 18:59:54 UTC,3074457346475901635,1,,,,,,,
3074457346474240552,2019-02-25 07:05:16 UTC,3074457346474222045,1,,,,,,,
3074457346464144745,2019-02-19 16:58:48 UTC,3074457346464140837,1,,,,,,,
3074457346456604737,2019-02-15 09:58:46 UTC,3074457346456597057,1,,,,,,,
3074457346471845171,2019-02-23 06:44:47 UTC,3074457346471899805,1,,,,,,,
3074457346468419798,2019-02-21 14:15:11 UTC,3074457346468406031,1,,,,,,,
3074457346433276221,2019-02-04 01:56:26 UTC,3074457346433270614,1,,,,,,,
3074457346434545643,2019-02-04 16:12:39 UTC,3074457346434518065,1,,,,,,,
3074457346467495599,2019-02-21 06:31:54 UTC,3074457346467536783,1,,,,,,,
3074457346478417009,2019-02-26 18:55:55 UTC,3074457346478417007,1,,,,,,,
3074457346442344252,2019-02-07 23:23:48 UTC,3074457345920369582,1,,,,,,,
3074457346433280207,2019-02-04 03:30:15 UTC,3074457346433280204,1,,,,,,,
3074457346480675389,2019-02-27 16:51:27 UTC,3074457346480675380,1,,,,,,,
3074457346455653041,2019-02-14 17:58:57 UTC,3074457346455622843,1,,,,,,,
3074457346444310891,2019-02-08 20:51:17 UTC,3074457346444310889,1,,,,,,,
3074457346444123140,2019-02-08 18:46:10 UTC,3074457346444157821,1,,,,,,,
3074457346430628620,2019-02-01 18:06:50 UTC,3074457346430600542,1,,,,,,,
3074457346455500381,2019-02-14 17:25:27 UTC,3074457346455479252,1,,,,,,,
3074457346460634535,2019-02-18 09:33:40 UTC,3074457346460634532,1,,,,,,,
3074457346432148110,2019-02-03 09:23:07 UTC,3074457346432148108,1,,,,,,,
3074457346429531678,2019-02-01 09:01:27 UTC,3074457346429478069,1,,,,,,,
3074457346471230100,2019-02-22 17:57:12 UTC,3074457346471266940,1,,,,,,,
3074457346453504121,2019-02-13 19:27:05 UTC,3074457346453509105,1,,,,,,,
3074457346477474221,2019-02-26 14:13:29 UTC,3074457346477515026,1,,,,,,,
3074457346461346812,2019-02-18 14:32:39 UTC,3074457346461346799,1,,,,,,,
3074457346445391767,2019-02-09 18:08:40 UTC,3074457346445394802,1,,,,,,,
3074457346481323718,2019-02-27 22:31:33 UTC,3074457346474700411,1,,,,,,,
3074457346460634187,2019-02-18 09:04:42 UTC,3074457346460684072,1,,,,,,,
3074457346433378804,2019-02-04 05:38:30 UTC,3074457346433317514,1,,,,,,,
3074457346465006250,2019-02-20 04:47:40 UTC,3074457346465060008,1,,,,,,,
3074457346470276194,2019-02-22 10:53:29 UTC,3074457346010081078,1,,,,,,,
3074457346442343963,2019-02-07 23:02:49 UTC,3074457346442343962,1,,,,,,,
3074457346473416789,2019-02-24 13:56:48 UTC,3074457346473381248,1,,,,,,,
3074457346454228318,2019-02-14 06:26:29 UTC,3074457346454228317,1,,,,,,,
3074457346447269298,2019-02-11 09:25:28 UTC,3074457346447231253,1,,,,,,,
3074457346483555629,2019-02-28 20:26:34 UTC,3074457346305472875,1,,,,,,,
3074457346439560462,2019-02-06 19:14:11 UTC,3074457346439606198,1,,,,,,,
3074457346432591259,2019-02-03 14:14:58 UTC,3074457345994744164,1,,,,,,,
3074457346476208157,2019-02-25 22:40:54 UTC,3074457346476240972,1,,,,,,,
3074457346437486444,2019-02-05 20:58:21 UTC,3074457346437522202,1,,,,,,,
3074457346446893950,2019-02-11 02:48:47 UTC,3074457346446893948,1,,,,,,,
3074457346479200299,2019-02-27 07:20:24 UTC,3074457346479200296,1,,,,,,,
3074457346433026410,2019-02-03 20:44:00 UTC,3074457346433059875,1,,,,,,,
3074457346482416739,2019-02-28 13:23:22 UTC,3074457346482416736,1,,,,,,,
3074457346472393790,2019-02-23 14:30:01 UTC,3074457346472393784,1,,,,,,,
3074457346436381678,2019-02-05 13:42:21 UTC,3074457346436331153,1,,,,,,,
3074457346442670491,2019-02-08 08:02:26 UTC,3074457346442670470,1,,,,,,,
3074457346442378318,2019-02-08 01:37:57 UTC,3074457346442445489,1,,,,,,,
3074457346462571159,2019-02-19 03:16:16 UTC,3074457346462564986,1,,,,,,,
3074457346454227744,2019-02-14 06:26:13 UTC,3074457346454227743,1,,,,,,,
3074457346439300205,2019-02-06 17:05:19 UTC,3074457346439303145,1,,,,,,,
3074457346431802883,2019-02-02 18:31:29 UTC,3074457346431763512,1,,,,,,,
3074457346437622598,2019-02-05 23:06:01 UTC,3074457346437622587,1,,,,,,,
3074457346461038822,2019-02-18 12:10:36 UTC,3074457346461038810,1,,,,,,,
3074457346450442824,2019-02-12 15:05:29 UTC,3074457346450442822,1,,,,,,,
3074457346436076729,2019-02-05 11:35:44 UTC,3074457346436007418,1,,,,,,,
3074457346471657121,2019-02-22 22:41:48 UTC,3074457346471646058,1,,,,,,,
3074457346437171505,2019-02-05 18:33:58 UTC,3074457346437171365,1,,,,,,,
3074457346466723654,2019-02-20 17:54:50 UTC,3074457346466634414,1,,,,,,,
3074457346464361330,2019-02-19 18:33:01 UTC,3074457346464380167,1,,,,,,,
3074457346464410591,2019-02-19 18:42:40 UTC,3074457346464410589,1,,,,,,,
3074457346471486790,2019-02-22 20:04:26 UTC,3074457346471472764,1,,,,,,,
3074457346433637400,2019-02-04 09:21:51 UTC,3074457346425665558,1,,,,,,,
3074457346433371624,2019-02-04 05:04:18 UTC,3074457346433330396,1,,,,,,,
3074457346463421595,2019-02-19 13:39:31 UTC,3074457346463493143,1,,,,,,,
3074457346467773776,2019-02-21 09:08:52 UTC,3074457346467752971,1,,,,,,,
3074457346456834150,2019-02-15 12:14:21 UTC,3074457346456830799,1,,,,,,,
3074457346481176859,2019-02-27 20:35:17 UTC,3074457346481176817,1,,,,,,,
3074457346473991528,2019-02-24 23:45:35 UTC,3074457346473959410,1,,,,,,,
3074457346483013455,2019-02-28 16:58:02 UTC,3074457346483045566,1,,,,,,,
3074457346435865960,2019-02-05 09:48:47 UTC,3074457346435848509,1,,,,,,,
3074457346457427597,2019-02-15 16:03:49 UTC,3074457346457405590,1,,,,,,,
3074457346450582249,2019-02-12 16:00:03 UTC,3074457346450582247,1,,,,,,,
3074457346440566465,2019-02-07 09:40:59 UTC,3074457346440529294,1,,,,,,,
3074457346468420186,2019-02-21 14:22:45 UTC,3074457346468406169,1,,,,,,,
3074457346480815706,2019-02-27 17:27:58 UTC,3074457346480737951,1,,,,,,,
3074457346442374702,2019-02-07 23:41:44 UTC,3074457346442377617,1,,,,,,,
3074457346453685672,2019-02-13 20:44:43 UTC,3074457346453685663,1,,,,,,,
3074457346429280392,2019-02-01 05:25:23 UTC,3074457346429302486,1,,,,,,,
3074457346436418606,2019-02-05 13:53:10 UTC,3074457346435106161,1,,,,,,,
3074457346478936919,2019-02-27 01:21:27 UTC,3074457346478909512,1,,,,,,,
3074457346467900179,2019-02-21 10:20:12 UTC,3074457346467853546,1,,,,,,,
3074457346432078914,2019-02-03 05:08:45 UTC,3074457346432041355,1,,,,,,,
3074457346449004547,2019-02-11 22:49:36 UTC,3074457346448952725,1,,,,,,,
3074457346472183952,2019-02-23 12:16:29 UTC,3074457346472183950,1,,,,,,,
3074457346464978105,2019-02-20 03:29:56 UTC,3074457346464978103,1,,,,,,,
3074457346429457282,2019-02-01 08:45:01 UTC,3074457346429477859,1,,,,,,,
3074457346441330772,2019-02-07 15:09:24 UTC,3074457346441330770,1,,,,,,,
3074457346470203714,2019-02-22 10:08:18 UTC,3074457345905073034,1,,,,,,,
3074457346439761277,2019-02-06 20:29:37 UTC,3074457346439792785,1,,,,,,,
3074457346430321723,2019-02-01 15:57:35 UTC,3074457346430321721,1,,,,,,,
3074457346483689644,2019-02-28 21:48:56 UTC,3074457346483680108,1,,,,,,,
3074457346437075036,2019-02-05 17:21:37 UTC,3074457346437085792,1,,,,,,,
3074457346433556703,2019-02-04 08:31:27 UTC,3074457346103806535,1,,,,,,,
3074457346460160493,2019-02-17 21:46:06 UTC,3074457346460160491,1,,,,,,,
3074457346457518435,2019-02-15 17:01:28 UTC,3074457346457355206,1,,,,,,,
3074457346457908686,2019-02-15 19:52:22 UTC,3074457346457875999,1,,,,,,,
3074457346469890906,2019-02-22 07:04:03 UTC,3074457346469903900,1,,,,,,,
3074457346479333249,2019-02-27 08:42:14 UTC,3074457346479333243,1,,,,,,,
3074457346462270150,2019-02-18 21:05:06 UTC,3074457346462270148,1,,,,,,,
3074457346478437054,2019-02-26 19:31:42 UTC,3074457346478437051,1,,,,,,,
3074457346453763983,2019-02-13 21:57:36 UTC,3074457346453706511,1,,,,,,,
3074457346465617565,2019-02-20 11:23:23 UTC,3074457346465352792,1,,,,,,,
3074457346454227861,2019-02-14 06:26:16 UTC,3074457346454227860,1,,,,,,,
3074457346483555348,2019-02-28 21:10:39 UTC,3074457346483555345,1,,,,,,,
3074457346482477310,2019-02-28 13:52:29 UTC,3074457346482417363,1,,,,,,,
3074457346454228702,2019-02-14 06:26:39 UTC,3074457346454228701,1,,,,,,,
3074457346457455275,2019-02-15 16:36:42 UTC,3074457346457547079,1,,,,,,,
3074457346429498919,2019-02-01 08:38:42 UTC,3074457346429480215,1,,,,,,,
3074457346479230083,2019-02-27 07:36:49 UTC,3074457346479230081,1,,,,,,,
3074457346444977815,2019-02-09 12:37:26 UTC,3074457346444982728,1,,,,,,,
3074457346475026453,2019-02-25 14:08:56 UTC,3074457346034134835,1,,,,,,,
3074457346454098397,2019-02-14 05:41:47 UTC,3074457346454187316,1,,,,,,,
3074457346434949461,2019-02-04 19:31:02 UTC,3074457346434988117,1,,,,,,,
3074457346446025188,2019-02-10 11:09:27 UTC,3074457346445979941,1,,,,,,,
3074457346463375720,2019-02-19 12:50:22 UTC,3074457346463330358,1,,,,,,,
3074457346473597236,2019-02-24 17:04:16 UTC,3074457346473659678,1,,,,,,,
3074457346433433686,2019-02-04 06:35:02 UTC,3074457346433433680,1,,,,,,,
3074457346465060323,2019-02-20 05:07:00 UTC,3074457346465086686,1,,,,,,,
3074457346454229297,2019-02-14 06:26:53 UTC,3074457346454229296,1,,,,,,,
3074457346463390354,2019-02-19 13:25:26 UTC,3074457346463376569,1,,,,,,,
3074457346446865022,2019-02-11 02:14:22 UTC,3074457346446853481,1,,,,,,,
3074457346460877918,2019-02-18 10:45:04 UTC,3074457346460753593,1,,,,,,,
3074457346466430767,2019-02-20 16:07:51 UTC,3074457346288834765,1,,,,,,,
3074457346454230149,2019-02-14 06:27:13 UTC,3074457346454230148,1,,,,,,,
3074457346459937116,2019-02-17 17:15:33 UTC,3074457346459986731,1,,,,,,,
3074457346482594448,2019-02-28 14:37:22 UTC,3074457346482643666,1,,,,,,,
3074457346442702419,2019-02-08 08:36:14 UTC,3074457346442702415,1,,,,,,,
3074457346467630647,2019-02-21 07:42:37 UTC,3074457346467585139,1,,,,,,,
3074457346474175829,2019-02-25 04:46:08 UTC,3074457346474175827,1,,,,,,,
3074457346460284189,2019-02-18 01:20:44 UTC,3074457346460284187,1,,,,,,,
3074457346437399577,2019-02-05 20:09:44 UTC,3074457346437389355,1,,,,,,,
3074457346480743694,2019-02-27 16:59:57 UTC,3074457346480707918,1,,,,,,,
3074457346454227557,2019-02-14 06:26:07 UTC,3074457346454227556,1,,,,,,,
3074457346457296372,2019-02-15 15:33:02 UTC,3074457346457296367,1,,,,,,,
3074457346457183690,2019-02-15 14:38:12 UTC,3074457346456744706,1,,,,,,,
3074457346480839300,2019-02-27 17:48:30 UTC,3074457346480816076,1,,,,,,,
3074457346473278519,2019-02-24 13:24:56 UTC,3074457346473244320,1,,,,,,,
3074457346442180481,2019-02-07 21:25:10 UTC,3074457346442180479,1,,,,,,,
3074457346467928707,2019-02-21 10:26:31 UTC,3074457346467903492,1,,,,,,,
3074457346450701726,2019-02-12 16:35:06 UTC,3074457346423561832,1,,,,,,,
3074457346440436045,2019-02-07 08:11:26 UTC,3074457346440433923,1,,,,,,,
3074457346443168012,2019-02-08 12:28:43 UTC,3074457346443168003,1,,,,,,,
3074457346462053703,2019-02-18 18:40:39 UTC,3074457346462021099,1,,,,,,,
3074457346477052399,2019-02-26 11:07:23 UTC,3074457346477058498,1,,,,,,,
3074457346458099631,2019-02-15 23:23:19 UTC,3074457346458070448,1,,,,,,,
3074457346470833087,2019-02-22 14:55:55 UTC,3074457346470833082,1,,,,,,,
3074457346454229921,2019-02-14 06:27:08 UTC,3074457346454229920,1,,,,,,,
3074457346463376482,2019-02-19 13:17:39 UTC,3074457346463400956,1,,,,,,,
3074457346469471224,2019-02-21 21:30:07 UTC,3074457346469480074,1,,,,,,,
3074457346456716544,2019-02-15 11:51:37 UTC,3074457346456745509,1,,,,,,,
3074457346477607745,2019-02-26 14:37:30 UTC,3074457346477579568,1,,,,,,,
3074457346478727810,2019-02-26 21:48:49 UTC,3074457346478699292,1,,,,,,,
3074457346434931136,2019-02-04 19:08:18 UTC,3074457346434931130,1,,,,,,,
3074457346465195187,2019-02-20 07:50:15 UTC,3074457346465186315,1,,,,,,,
3074457346459732482,2019-02-17 15:45:20 UTC,3074457346459820005,1,,,,,,,
3074457346465494928,2019-02-20 10:15:32 UTC,3074457346465510781,1,,,,,,,
3074457346478791545,2019-02-26 23:25:07 UTC,3074457346478791543,1,,,,,,,
3074457346477490591,2019-02-26 14:22:44 UTC,3074457346477490589,1,,,,,,,
3074457346452005125,2019-02-13 09:15:25 UTC,3074457346452026091,1,,,,,,,
3074457346447413159,2019-02-11 11:10:28 UTC,3074457346276935360,1,,,,,,,
3074457346440450846,2019-02-07 08:26:38 UTC,3074457346440460680,1,,,,,,,
3074457346480838732,2019-02-27 17:34:11 UTC,3074457346480838729,1,,,,,,,
3074457346435029822,2019-02-04 19:46:30 UTC,3074457346435029820,1,,,,,,,
3074457346480744533,2019-02-27 17:39:06 UTC,3074457346480779224,1,,,,,,,
3074457346447413239,2019-02-11 11:15:50 UTC,3074457346447413237,1,,,,,,,
3074457346439605914,2019-02-06 18:51:02 UTC,3074457346439534527,1,,,,,,,
3074457346460150182,2019-02-17 20:24:22 UTC,3074457346460124229,1,,,,,,,
3074457346437075232,2019-02-05 17:33:32 UTC,3074457346437068212,1,,,,,,,
3074457346466591144,2019-02-20 17:30:59 UTC,3074457346466623981,1,,,,,,,
3074457346467482411,2019-02-21 06:01:31 UTC,3074457346467483276,1,,,,,,,
3074457346468594035,2019-02-21 15:08:06 UTC,3074457346468589214,1,,,,,,,
3074457346444540507,2019-02-09 03:48:26 UTC,3074457346444540505,1,,,,,,,
3074457346467575733,2019-02-21 06:53:14 UTC,3074457346467575727,1,,,,,,,
3074457346445169212,2019-02-09 15:26:59 UTC,3074457346445092961,1,,,,,,,
3074457346458070290,2019-02-15 23:07:09 UTC,3074457346458070288,1,,,,,,,
3074457346433926717,2019-02-04 12:16:53 UTC,3074457346433873467,1,,,,,,,
3074457346441505334,2019-02-07 16:42:29 UTC,3074457346441505330,1,,,,,,,
3074457346446536799,2019-02-10 18:02:19 UTC,3074457346446492574,1,,,,,,,
3074457346435346835,2019-02-05 00:04:28 UTC,3074457346435346833,1,,,,,,,
3074457346480296632,2019-02-27 14:41:31 UTC,3074457346476008378,1,,,,,,,
3074457346472868520,2019-02-24 05:16:26 UTC,3074457346472871384,1,,,,,,,
3074457346454228283,2019-02-14 06:26:28 UTC,3074457346454228282,1,,,,,,,
3074457346462716337,2019-02-19 07:03:49 UTC,3074457346462730380,1,,,,,,,
3074457346439040918,2019-02-06 15:26:58 UTC,3074457346439056118,1,,,,,,,
3074457346431902728,2019-02-02 19:23:33 UTC,3074457346431902726,1,,,,,,,
3074457346430863555,2019-02-01 22:13:10 UTC,3074457346430863553,1,,,,,,,
3074457346436574740,2019-02-05 14:47:20 UTC,3074457346436501261,1,,,,,,,
3074457346446167843,2019-02-10 13:43:48 UTC,3074457346446115517,1,,,,,,,
3074457346458943201,2019-02-16 18:22:58 UTC,3074457346458943199,1,,,,,,,
3074457346475983763,2019-02-25 19:50:49 UTC,3074457346475963410,1,,,,,,,
3074457346472651650,2019-02-23 19:00:01 UTC,3074457346472657891,1,,,,,,,
3074457346456233945,2019-02-15 02:39:57 UTC,3074457346456233149,1,,,,,,,
3074457346430804492,2019-02-01 20:18:49 UTC,3074457346430804488,1,,,,,,,
3074457346467986151,2019-02-21 11:12:37 UTC,3074457346462794128,1,,,,,,,
3074457346453018249,2019-02-13 16:08:12 UTC,3074457346453025107,1,,,,,,,
3074457346435470968,2019-02-05 02:25:20 UTC,3074457346435474310,1,,,,,,,
3074457346458745718,2019-02-16 14:46:46 UTC,3074457346458665028,1,,,,,,,
3074457346481811751,2019-02-28 08:06:50 UTC,3074457346481755132,1,,,,,,,
3074457346460222786,2019-02-17 22:30:53 UTC,3074457346460156571,1,,,,,,,
3074457346467831820,2019-02-21 09:28:56 UTC,3074457346374471406,1,,,,,,,
3074457346444878517,2019-02-09 11:34:07 UTC,3074457346444874449,1,,,,,,,
3074457346459518093,2019-02-17 11:33:02 UTC,3074457346459518091,1,,,,,,,
3074457346479251073,2019-02-27 07:27:02 UTC,3074457346479200328,1,,,,,,,
3074457346455066507,2019-02-14 15:07:12 UTC,3074457346422761752,1,,,,,,,
3074457346448708095,2019-02-11 19:37:56 UTC,3074457346448708072,1,,,,,,,
